No.,会社名,設立年,代表者名,従業員数,住所,会社URL
207,株式会社イード,2000年,宮川　洋,100-499人,東京都中野区本町一丁目32番2号 ハーモニータワー17階,http://www.iid.co.jp/
208,虹色こまち株式会社,2018年, - ,5-9人,千葉県市原市五井中央東１－１３－１アルビオン３F,https://nijikoma.net/
209,株式会社Natee,2018年, - ,30-99人,東京都渋谷区桜丘町２９−１０-１１２,https://natee.jp/
210,株式会社採用戦略研究所 東京支社,2014年, - ,10-29人,大阪府大阪市北区豊崎2-7-9豊崎いずみビル9階,https://www.rs-lab.jp/
211,株式会社スターフィッシュ,2019年, - ,1-4人,東京都新宿区早稲田鶴巻町534番地 川尻ビル202,https://starfish.co.jp/agency/
212,株式会社フォーウェイ,2020年,仲山　洋平,5-9人,鶯谷町3-1 SUビル2F,https://forway.co.jp
213,SOPHOLA株式会社,2018年, - ,1-4人,長野県安曇野市堀金烏川5056-21,https://sophola.jp/
214,ZEAL株式会社, - , - ,30-99人,京都府京都市伏見区横大路下三栖宮ノ後25,https://www.z-seisaku.com/
215,株式会社アネステージア,2022年,岩下 正博,10-29人,東京都港区芝公園３丁目4番30号,https://anestagia.co.jp/avant_amuse/
216,株式会社デジタルトレンズ,2012年,姫野　慎太郎,30-99人,東京都新宿区新宿5-16-15　花園MJビル5F,https://dgtrends.com/
217,株式会社コミクス,2007年,鈴木 章裕,30-99人,東京都渋谷区円山町15-4 近藤ビル2階,http://www.comix.co.jp/
218,株式会社リンクフォース,2007年, - ,100-499人,東京都豊島区北大塚2-10-5　北大塚BMAビル4F,https://www.linkforce.co.jp/
219,東京アドエージェント株式会社,2005年, - , - ,東京都中央区新富1-17-1 宮倉ビル6階,http://www.tokyoadagent.jp/
220,株式会社ビューティフル エクスペリエンス,2012年, - ,10-29人,東京都渋谷区道玄坂1-12-1 渋谷マークシティW22階,http://www.beautifulexperience.jp/
221,株式会社リトルクラウド,2013年, - ,10-29人,東京都新宿区西新宿7-6-2 宇津宮ビル７F,http://little-cloud.co.jp/
222,株式会社Fore Rise（フォアライズ）,2012年,笹崎　裕之,10-29人,東京都新宿区新宿1-18-13 協建新宿1丁目ビル6階,http://www.fore-rise.jp/
223,株式会社ラヴィゴット,2014年, - , - ,東京都新宿区西新宿3-3-13 西新宿水間ビル2F,https://www.ravigote.co.jp/
224,meyco株式会社,2018年,山本真也,10-29人,東京都港区西麻布4-12-24 興和西麻布ビル7階,https://www.meyco.co.jp/
225,株式会社Dグロース,2009年, - ,10-29人,東京都千代田区九段南3-2-5　ハトヤ九段ビル4F,http://dgrowth.co.jp/
226,株式会社キール,2019年, - , - ,兵庫県神戸市中央区海岸通2-2-3 東和ビルディング4階,https://www.keel-web.com/
227,株式会社HAROO,2020年, - ,5-9人,兵庫県加西市下宮木町439,https://haroo.co.jp/
228,株式会社ファインシステム,1986年, - ,30-99人,愛知県名古屋市千竈通二丁目１３番地１,https://fine-system.co.jp/
229,株式会社NIBAL,2021年,奈良優作,5-9人,京都府京都市中京区三条通新町西入ル釜座町22ストークビル三条烏丸609,https://nibal.co.jp/
230,株式会社ヴィクシア,2022年, - , - ,東京都新宿区西新宿6-5-1 新宿アイランドタワー3F,https://www.vixia.co.jp/
231,株式会社アドブレイブ,2005年, - , - ,東京都千代田区神田神保町2-14SP神保町ビル5F,http://www.adbrave.jp/
232,株式会社ジャックアンドビーンズ,2009年,渡井基之,10-29人,東京都渋谷区神南1-22-8 渋谷東日本ビル6F,https://j-mamenoki.co.jp/
233,株式会社グラッドキューブ,2007年, - ,100-499人,大阪府大阪市中央区瓦町2-4-7 新瓦町ビル 8F,https://www.glad-cube.com/
234,株式会社STUN,2019年,福岡 修,10-29人,東京都港区虎ノ門3丁目5番1号 虎ノ門37森ビル 12F,https://stun.jp/
235,株式会社LASHISA,2023年,飯島 拓也,5-9人,東京都	港区赤坂8-5-6	IPIAS Aoyama 304,https://lashisa.co.jp/
236,株式会社トゥモローウォーター,2022年, - ,1-4人,大阪府吹田市朝日が丘町48-9,https://tomorrowater.co.jp/
237,Y&I Group株式会社,2016年,高橋悠太,100-499人,東京都千代田区平河町二丁目5番3号　6階,https://y-i-group.co.jp/
238,GMOインターネット株式会社,1991年, - ,1000人以上,東京都渋谷区桜丘町26番1号 セルリアンタワー4～14階・総合受付11階,https://www.gmo.jp
239,株式会社D2C,2000年, - ,500-999人,東京都港区東新橋1-9-1 東京汐留ビルディング,https://www.d2c.co.jp/
240,株式会社ライブレボリューション,2000年, - ,30-99人,東京都港区芝5-36-7 三田ベルジュビル23F,http://www.live-revolution.co.jp/
241,株式会社サイバー・コミュニケーションズ,2021年, - ,500-999人,東京都中央区築地一丁目13番1号築地松竹ビル,http://www.cci.co.jp/
242,デジタル・アドバタイジング・コンソーシアム株式会社,1996年, - ,1000人以上,東京都渋谷区恵比寿4丁目20番3号恵比寿ガーデンプレイスタワー,https://www.dac.co.jp/
243,株式会社ジー・サーチ,1994年, - ,10-29人,神奈川県川崎市幸区大宮町1番地5 JR川崎タワー,https://www.g-search.jp/
244,株式会社 電通ダイレクト,2007年, - ,100-499人,東京都港区東新橋1-8-1 電通本社ビル,https://www.ddir.co.jp/
245,アドデジタル株式会社,2000年,荒川　和也,5-9人,大阪府大阪市福島区福島6-13-7 Jプロ福島ビル,http://www.ad-digital.com/
246,株式会社カラック,2005年, - ,30-99人,東京都港区赤坂６丁目２番４号　S-GATE赤坂4階,https://carrac.co.jp/
247,株式会社クロスウォーク,2013年, - ,30-99人,大阪府大阪市中央区平野町2-2-8　イシモトビル5F,https://crosswalk.co.jp
248,株式会社アピリッツ,2000年,和田 順児,500-999人,渋谷区桜丘町1番1号 渋谷サクラステージSHIBUYAタワー24階,https://appirits.com/
249,株式会社ギャプライズ,2005年,甲斐 亮之,30-99人,東京都千代田区神田錦町2-2-1 KANDA SQUARE WeWork 11F,http://www.gaprise.com/
250,株式会社エニセンス,2007年, - , - ,福岡県福岡市中央区天神1-15-2 第6明星ビル8F,https://anysense.co.jp/
251,株式会社Shift,2006年, - , - ,愛媛県松山市山越1丁目1-45 NSビル,http://www.shift-web.co.jp/
252,株式会社いえふく,1992年, - ,10-29人,東京都中央区日本橋浜町2-56-2 ネオロジービル2F,https://iefuku.co.jp/
253,株式会社エレメント（ElementInc.）,2004年, - ,10-29人,神奈川県川崎市幸区古市場1-15,http://www.element.gr.jp/
254,株式会社アイトリガー,1997年,奥川　哲史,30-99人,東京都新宿区新宿6-27-30　新宿イーストサイドスクエア3階,http://www.net-frontier.jp/
255,株式会社いえらぶGROUP,2008年, - ,500-999人,東京都新宿区西新宿2-6-1 新宿住友ビル50階,https://www.ielove-group.jp/
256,株式会社CMWalker,2009年, - , - ,東京都品川区西五反田8-10-18,http://www.cmwalker.co.jp/
257,株式会社 ライズエージェンシー,2006年, - ,100-499人,東京都港区三田3丁目7番18号 ザ・イトヤマタワー10F,https://www.riseagency.co.jp/
258,株式会社第一エージェンシー,1986年, - ,30-99人,福岡県福岡市中央区天神2-14-8　福岡天神センタービル13F,https://daiichi-ag.co.jp/
259,ZOOST株式会社,2007年, - ,30-99人,大阪府大阪市中央区南本町1-8-14　JRE堺筋本町ビル9階,https://zoost.inc/
260,ユニモン株式会社,2020年, - , - ,東京都中央区銀座1-22-11 銀座大竹ビジデンス2F,http://unimon.co.th/
261,株式会社愛幸,1997年, - ,30-99人,東京都新宿区西新宿6丁目5-1新宿アイランド4階,https://aikou.tokyo/
262,株式会社ベルウェール渋谷,1974年, - ,1000人以上,東京都渋谷区南平台町2-17 A-PLACE渋谷南平台8F,https://www.bellwell.com
263,株式会社アーバン企画,1965年, - ,10-29人,神奈川県横浜市西区北幸2-8-19 横浜西口Kビル5F,https://www.urban-sp.jp/
264,株式会社エイゼップ,2008年, - , - ,東京都港区赤坂3-1-16-7F,http://azepp.co.jp/
265,株式会社ミルゲート,2003年, - ,10-29人,愛知県名古屋市中区大須2-23－36　ラディアント大須2F,http://www.mirugate.co.jp/
266,株式会社アンドロード,2010年,白浜 範行,5-9人,東京都渋谷区宇田川町41番23号 第2大久保ビル202号室,http://www.androad.co.jp/
267,株式会社インフォネット,2002年, - ,30-99人,東京都千代田区大手町1-5-1大手町ファーストスクエア　ウエストタワー2F,https://www.e-infonet.jp/
268,株式会社旭広告社,1938年, - ,30-99人,神奈川県横浜市中区常盤町２丁目１９,http://asahi-ad.co.jp/
269,株式会社 オーツー,2003年, - , - ,大阪府大阪市中央区久太郎町3-6-8御堂筋ダイワビル12F,http://www.oo-2.com/
270,株式会社東急エージェンシー,1961年, - ,1000人以上,東京都港区西新橋1-1-1　日比谷フォートタワー,https://www.tokyu-agc.co.jp/
271,株式会社 CIN GROUP,2012年, - ,100-499人,東京都渋谷区神宮前6-19-13J-6ビル3F,http://www.cin-group.com/
272,株式会社ビューティワークス・ジャパン,2015年, - , - ,東京都港区虎ノ門１-３-１ 東京虎ノ門グローバルスクエア５階,http://www.bw-inter.com/
273,マーベリック株式会社,2013年, - , - ,東京都新宿区西新宿 1-22-2 新宿サンエービル3F,https://www.mvrck.co.jp/
274,合同会社Motchme,2023年,望月美里,5-9人,大阪府大阪市西区九条2-9-14,https://motchme.com/
275,株式会社スターズテック,2020年,髙橋啓太,10-29人,福島県西白河郡西郷村豊作東5 FYSビルB,https://stars-tech.jp/
276,アナグラム株式会社,2010年, - ,30-99人,東京都渋谷区千駄ヶ谷4丁目4-4 フィールド北参道 1・2F,https://anagrams.jp/
277,デジマール株式会社,2016年,細田　和宏,30-99人,東京都品川区西五反田3ｰ16ｰ12,https://digimarl.com/
278,株式会社アップデイト,2001年, - ,10-29人,東京都港区港南 2-4-13スターゼン品川ビル 2F,http://www.up-date.ne.jp/
279,株式会社インクローバー,2000年, - , - ,大阪府大阪市中央区久太郎町2-2-8八木ビル3階,http://www.inclover-inc.com/
280,株式会社エイムスネット,2002年, - , - ,東京都杉並区高円寺南1-7-4　杉木ビル2F,http://www.aimsnet.co.jp/
281,株式会社トップ広告社,1992年, - ,100-499人,東京都中央区日本橋人形町2-25-15　MS日本橋ビル3F,https://www.top-ad.co.jp/
282,株式会社サイネックス,1966年, - ,500-999人,大阪府大阪市天王寺区上本町5丁目3番15号,http://www.scinex.co.jp/
283,有限会社TKT,2001年, - ,1-4人,大阪府大阪市西区江戸堀１－２３－３５,http://www.tkt-group.co.jp/
284,株式会社ムサシノ広告社,1930年, - ,30-99人,東京都新宿区市谷砂土原町1-2,http://www.musashino-ad.co.jp/
285,WEBOSS株式会社,2005年, - ,10-29人,北海道札幌市中央区南1条西5丁目16番地 プレジデント松井ビル100 7F,http://weboss.co.jp/
286,株式会社ぱむ,2000年, - ,30-99人,東京都渋谷区恵比寿南1-15-1A-PLACE恵比寿南5F,http://www.pampam.co.jp/
287,株式会社LIG,2007年, - ,100-499人,東京都台東区小島2-20-11,http://liginc.co.jp/
288,株式会社クローバーグラフィック,2009年, - , - ,熊本県熊本市中央区京町1-6-21 agiビル 3F西側,https://clover-g.com/
289,株式会社プラスイー, - , - , - ,愛知県岡崎市薮田1丁目6番地14,https://plus-e.info
290,株式会社アドシップ,1996年, - ,10-29人,静岡県富士市錦町1-2-3,http://www.adcip.com/
291,株式会社 表参道アド,2006年, - , - ,東京都渋谷区神宮前4-3-15　東京セントラル表参道2F,https://www.omo-ad.co.jp/
292,アイハーツ株式会社,2010年, - ,30-99人,東京都武蔵野市吉祥寺本町1-12-9,http://www.i-hearts.jp/
293,株式会社ピーアールセンター,1974年, - ,30-99人,北海道札幌市中央区北1条西8丁目2-8 ピーアールセンタービル,http://www.prc.ne.jp/
294,株式会社アド・スーパー・ブレーン,1983年, - , - ,熊本県熊本市南区江越2丁目14-18,https://adsb.jp
295,株式会社アクティブフェローズ,2008年, - , - ,愛知県名古屋市東区葵1-25-1 ニッシンビル3F,https://www.a-fellows.co.jp/
296,株式会社プロデュース・プロ,1999年, - , - ,秋田県秋田市中通6-1-65 PPビルディング2F,https://produce-pro.co.jp/
297,株式会社モバイルムーブメント,2006年, - ,100-499人,東京都渋谷区神宮前6丁目19番21号 BCG神宮前PROPERTY 6階,http://www.mobilemovement.co.jp/
298,株式会社サムスル,1999年, - , - ,東京都新宿区西新宿8-12-1 サンパレス新宿8F,http://www.samsul.co.jp/
299,株式会社アレグレット,2005年, - , - ,東京都品川区大井4-6-1 サクラビル 5階,http://alg.gs/
300,株式会社FIS DESIGNS,2009年, - , - ,東京都千代田区飯田橋1-7-4九段MSCビル4F,https://www.fis-designs.com/
301,株式会社アミューズエージェンシー, - , - ,30-99人,東京都新宿区新宿2丁目15-26第三玉屋ビル9F,http://www.amuseagency.com/
302,株式会社マーケットネットワーク,1989年, - , - ,栃木県宇都宮市西一の沢町12番26号,https://www.market-n.co.jp/
303,株式会社グローバライフ,2006年, - ,10-29人,東京都渋谷区神南1-9-2 大畠ビル,http://www.globalife.co.jp/
304,株式会社ユーエムケイエージェンシー,1972年, - ,10-29人,宮崎県宮崎市⼤橋3丁⽬101番地1号,http://www.umkag.com/
305,株式会社毎広, - ,森田 弘美, - ,大阪府堺市北区中百舌鳥町6丁1040-28,http://www.my-co.co.jp/
306,株式会社鉄道広告,1976年, - ,5-9人,広島県尾道市東尾道10番地12,http://www.tetsudo-ad.co.jp/
307,株式会社シロク,2011年, - , - ,東京都渋谷区宇田川町40-1,http://sirok.co.jp/
308,GLOCALIZER株式会社, - , - ,10-29人,千葉県市川市下貝塚2-19-25,http://gclizer.com/
309,株式会社Threeq, - ,北中　理菜,5-9人,大阪府大阪市梅田1丁目2番2号大阪駅前第2ビル12-12,https://imitsu.jp/ct-hp-design/pr-osaka/ci-kita/supplier/463097/service/467636
310,株式会社フルスピード,2001年,友松 功一,100-499人,東京都渋谷区円山町3-6 E・スペースタワー8F,https://www.fullspeed.co.jp/
311,ブランディングテクノロジー株式会社,2001年,木村　裕紀,100-499人,東京都渋谷区南平台町15-13帝都渋谷ビル4F・5F,https://www.branding-t.co.jp/
312,株式会社ユニアド,2015年, - ,30-99人,東京都千代田区麹町5-3-23 WeWork 日テレ四谷ビル 6F,https://www.uniad.co.jp/
313,ブルースクレイ・ジャパン株式会社,2008年,里村 仁士,30-99人,東京都渋谷区渋谷 3-19-1　オミビル8F,https://bruceclay.jpn.com/
314,株式会社グローバルリンクジャパン,2002年, - , - ,東京都中央区日本橋1-13-1 日鉄日本橋ビル3階,https://www.smmj.jp/
315,Mattrz株式会社,2018年,市川　翔太郎,30-99人,東京都目黒区東山1-4-4 目黒東山ビル8F,https://mattrz.co.jp/
316,株式会社コムニコ,2008年, - ,100-499人,東京都港区虎ノ門4丁目1番13号 プライムテラス神谷町9階,https://www.comnico.jp/
317,株式会社PA Communication,1997年, - ,10-29人,東京都渋谷区千駄ケ谷5丁目1−11 IVY WORKS 3F,https://www.pa-c.co.jp/
318,株式会社インタースペース,1999年, - ,100-499人,東京都新宿区西新宿2-4-1 新宿NSビル8階,http://www.interspace.ne.jp/
