No.,会社名,設立年,代表者名,従業員数,住所,会社URL
208,外村税理士・公認会計士事務所,1952年, - ,10-29人,東京都大田区東矢口3-25-4外村会計ビル,http://www.tonomurakaikei.com/
209,翠健治経営会計事務所,2019年, - , - ,岐阜県岐阜市高野町3-10-2,http://www.misu-kaikei.com/
210,坂本和穂税理士事務所, - , - ,1-4人,兵庫県神戸市中央区海岸通1-2-19 東洋ビル402号,https://sakamoto-zeirishi.com/
211,山野淳一税理士事務所, - , - , - ,千葉県船橋市東船橋3-4-1 ノースサイト306,http://www.yamano-tax.jp/
212,西尾武記税理士事務所,1990年, - , - ,大阪府大阪市北区東天満２丁目７番１６号 インサイドビル４階,http://nishio-tax.com/
213,髙田公認会計士　税理士事務所,2005年, - ,10-29人,神奈川県横浜市中区太田町4-48川島ビル403,http://www.cpa-takada.jp/
214,セブンセンス税理士法人, - , - , - ,静岡県静岡市駿河区池田3875-92,http://aiks.jp/
215,税理士法人矢崎会計事務所,1948年, - ,30-99人,東京都練馬区旭丘1-67-2 YAZAKIビル101号,http://yazaki-kaikei.com/
216,新陽税理士事務所, - , - , - ,北海道札幌市中央区北5条西25丁目4番18号 フジヒロ北5条ビル2階,http://s-keieishien.com/
217,IAU税理士法人, - , - , - ,東京都渋谷区恵比寿西1-9-6 アストゥルビル4F,http://iau.tokyo/
218,河野会計事務所,2017年, - , - ,東京都豊島区西池袋1-4-5　佐々木ビル403号室,https://kawano-tax.jp/
219,清水将之税理士事務所,2011年, - , - ,埼玉県越谷市蒲生旭町10番14号　中野ビル2階左,https://shimizutax.biz/
220,横田光弘税理士事務所,1993年, - , - ,愛知県名古屋市西区花の木3丁目15番11号アストラーレ浄心8F,http://www.yokota-tax.com/
221,税理士法人きわみ事務所,2018年, - , - ,東京都千代田区神田富山町5-1 神田ビジネスキューブ5階,https://kiwami-tax.com/
222,福中浩二税理士事務所, - , - , - ,東京都渋谷区桜丘町13-9 クリエート桜丘301,http://fukunaka.jp/kaisha/
223,御成門アドバイザーズ会計事務所株式会社,2020年, - ,1-4人,東京都港区芝公園1丁目2番17-301号,https://sites.google.com/view/onarimon/home
224,税理士法人京都財務サポート,2009年, - , - ,京都府京都市上京区千本通下立売下ル小山町889-3カーネギー丸太町102号室,http://kyotozaimu.com/
225,藤間元彰税理士事務所,1987年, - ,10-29人,神奈川県横浜市神奈川区鶴屋町2丁目23番地5銀洋第2ビル9階,http://cpa-fujima.jp/
226,小泉会計事務所,2004年, - ,5-9人,東京都八王子市横山町24番14号　マルベリーハウス3F,http://www.koizumi-tax.com/
227,三上税理士法人,2004年, - , - ,愛知県春日井市若草通4丁目92,http://taxer.info/
228,税理士法人シマ会計,2007年, - , - ,北海道札幌市白石区東札幌4条6丁目4番12号メモリアル88ビル 2階,https://www.shimatax.com/
229,竹田＆アソシエイツ税理士事務所,2021年, - ,1-4人,東京都渋谷区渋谷1－1－3 アミーホール４階,https://takeda-associates.com/
230,武原税理士事務所,2012年, - ,1-4人,大阪府大阪市中央区北久宝寺町1-7-9堺筋本町プラザビル701,http://www.zeirisi-takehara.com/
231,久保会計・税務事務所, - , - , - ,東京都品川区東五反田1丁目11-8　大阪屋ビル9階,http://www.kaikei-k.com/
232,荒井会計事務所,1988年, - ,10-29人,群馬県前橋市天川原町1−2−18　クレストビル1F,http://www.arai-office.jp/
233,アンテリジャンス会計事務所,2012年, - ,10-29人,大阪府大阪市北区西天満2丁目11番8号　アメリカンビル503号室,https://united-lawyers-tax.com
234,福間税理士事務所, - , - , - ,福岡県福岡市中央区天神3丁目6番36号第一黒田ビル5階,http://fukumazeirishi.com/
235,税理士くもんあきひろ,2004年, - , - ,佐賀県佐賀市兵庫北2-16-7スーペニア303,http://www.kumon-21.com/
236,公認会計士・税理士 多田総合会計事務所,2004年, - ,5-9人,東京都台東区小島2-20-11 LIGビル,https://www.tada-accounting.gr.jp/
237,税理士法人アピロ,2020年,新酒芳斗,10-29人,兵庫県芦屋市上宮川町2-8-301,https://apiro-tax.com
238,風間税務会計事務所,2007年, - , - ,東京都渋谷区南平台町15-12　南平台AIE AIEビル3F,http://www.kazama-taxoffice.jp/
239,渡辺裕税理士事務所,2006年, - ,10-29人,大阪府大阪市北区東天満２丁目８番１号 若杉センタービル別館４階,http://watanabeyutaka-tax.com/
240,中村税務会計事務所,1999年, - , - ,東京都港区浜松町1-23-2 山下ビル1階,http://nakamura-tax.com/
241,辻ノ会計事務所,2004年, - , - ,大阪府大阪市中央区南船場4丁目7番5号　AOIビル4Ｆ,http://www.tjn-kaikei.jp/
242,工藤公認会計士税理士事務所,2001年, - ,10-29人,東京都千代田区九段南3-9-14 第32荒井ビル（九段南ｾﾝﾀｰﾋﾞﾙ）3階,http://www.kaishasetsuritsu-expert.com/
243,五十嵐一郎税理士事務所,2011年, - ,1-4人,神奈川県横浜市中区本町3-24本町中央ビル202号,http://www.best-tax-navi.com/
244,羽毛田睦土公認会計士・税理士事務所, - , - , - ,東京都荒川区東日暮里6-49-17-308,http://tax.exinfo.biz/
245,税理士法人エヴィス,2018年, - , - ,大阪府大阪市中央区高麗橋4-3-7 北ビル4F,http://e-zeirisi.com/
246,税理士法人トマソン,2022年, - ,5-9人,埼玉県さいたま市中央区下落合6-12-20,https://www.tomason-tax.com
247,税理士法人荒井会計事務所,2015年, - , - ,千葉県市川市行徳駅前2-1-6-6F,http://www.araikaikei.com/
248,山尾会計事務所／岩田会計事務所, - , - , - ,富山県富山市西田地方町二丁目5番5号,http://www.yoi-kaikei.net/
249,税理士法人エスペランサ,1900年, - ,30-99人,愛知県岡崎市針崎町字五反田19番地3,http://www.y-taxoffice.com/
250,竹内総合会計事務所,1997年, - ,10-29人,大阪府大阪市中央区安土町2-3-13 大阪国際ビルディング8F,http://www.gaoffice.net/
251,さくら社会保険労務士法人,2007年, - , - ,愛知県名古屋市中区正木4-8-13　金山フクヤマビル5階,https://sakurasr-office.com/
252,杉山盛重税理士中小企業診断士事務所,2010年, - ,5-9人,神奈川県川崎市中原区上小田中3-23-41イニシア武蔵新城103号室,http://sugiyamaoffice.jp/
253,スフィーダ税理士事務所,2021年, - ,1-4人,大阪府大阪市北区梅田1-12-17梅田スクエアビルディング1階,https://sfida-tax.com/
254,グロースリンク税理士法人・グロースリンク社会保険労務士法人, - , - , - ,愛知県名古屋市中村区平池町四丁目60番地の12 グローバルゲート19階,http://www.tsurutax.com/
255,落合会計事務所,1996年, - , - ,東京都世田谷区用賀4-5-16 TEビル2階,http://www.ochiaikaikei.com/
256,アルトブリッジ税務事務所,2012年, - ,1-4人,兵庫県姫路市花影町4-8-1,http://www.altbridge.co.jp/
257,山田晃代税理士事務所, - , - , - ,愛知県岡崎市八幡町3丁目58番地,http://terukai.com/
258,K＆P税理士法人,1975年, - ,10-29人,兵庫県尼崎市御園町5番地　尼崎土井ビルディング7階,https://www.kagawa-office.co.jp/
259,税理士法人 ベンチャーパートナーズ総合会計事務所,2011年, - ,100-499人,東京都港区新橋1丁目16-4りそな新橋ビル6階,http://www.abc-tax.co.jp/
260,ハートランド税理士法人,2015年,大久保 明信,100-499人,大阪府大阪市北区本庄東1-24-5 ハートランド・アレックスビル,http://heartland-tax.com/
261,株式会社Bridge,2020年, - ,10-29人,大阪府大阪市南船場 2-11-20 GATO三休橋ビル1F 東B,https://tk-bridge.com/
262,田村直大税理士事務所,2023年,田村直大,5-9人,早稲田鶴巻町520-10新宿早稲田レーベル401,https://hatenabase-tax.jp
263,株式会社アカウンタックス,2004年,山口　真導,30-99人,東京都千代田区平河町２−１１−２平河町グラスゲート２階,http://www.accountax.co.jp/
264,税理士法人まえの,1980年, - ,10-29人,京都府京都市下京区西洞院通四条下ル綾西洞院町726番地,http://www.maeno.net/
265,ｅ会計事務所,2020年, - ,1-4人,大阪府大阪市北区曽根崎2-8-5 お初天神EAST BLDG 4F,https://e-kaikei.osaka.jp/
266,イデア総研税理士法人,2010年, - ,30-99人,大分県大分市王子北町5番8号 フレスポ春日浦Ｆ棟202,https://www.ideasoken.jp/
267,橋本敦税理士事務所,2012年, - , - ,愛知県名古屋市東区徳川一丁目901番地　サンエース徳川6F,https://hashimoto-atsushi.com/
268,串田公認会計士・税理士事務所,2011年, - ,5-9人,神奈川県川崎市宮前区１－１２－７５,http://www.kushida-zeimu.jp/
269,税理士法人Aoiパートナーズ／株式会社Aoiコンサルティング,2022年, - ,1-4人,東京都目黒区三田1丁目7番13-415号　ヒューリック目黒三田, - 
270,梅山税理士法人,1999年, - ,30-99人,滋賀県草津市野路一丁目8番18号,http://www.umeyama.net
271,大辻税理士法人,1978年, - ,30-99人,滋賀県彦根市平田町410-6,http://www.ootuji.com/
272,あかり税理士法人, - , - ,10-29人,香川県高松市木太町5050番地17,http://www.akari-z.com/
273,尾崎敦税理士事務所, - , - , - ,和歌山県和歌山市紀三井寺534-6ソフィアファーストビル3F-3,http://ozaki-tax.jp/
274,おさだ税理士事務所, - , - , - ,東京都港区芝浦2丁目13-6田町センチュリー701,https://osd-happylife.jp/
275,島田税理士事務所,1987年, - ,10-29人,東京都渋谷区渋谷1-4-12　富田ビル4階,http://shimadakaikei.com/
276,株式会社AGSコンサルティング/AGS税理士法人,1988年, - ,100-499人,東京都千代田区大手町1-9-5大手町フィナンシャルシティ ノースタワー24F,https://www.agsc.co.jp/
277,ロイヤル・タックス税理士法人,1975年, - ,10-29人,埼玉県八潮市八潮7丁目1番地13,http://www.saitama-seturitu.com/
278,古川会計事務所,1952年, - ,5-9人,東京都八王子市台町3-2-5,https://tax-furukawa.com/
279,深堀総合会計事務所,2015年, - ,1-4人,大阪府枚方市西禁野1-1-17　オーエムビルファミール21  201号,http://hirakata-kaisyasetsuritsu-kigyo.com
280,佐々会計事務所,2005年, - , - ,大阪府大阪市中央区船越町１－３－４ツリーモント宝永ビル３０１,http://sasa-kaikei.com/
281,村田健二税理士事務所,2013年, - , - ,広島県福山市新涯町2丁目8番4号,http://www.hiroshima-zeirishi.com/
282,広部公認会計士税理士事務所,2019年,広部岳彦,5-9人,東京都新宿区住吉町1番16号　ＩＳＥビル5階,https://hirobe-tax-accountant.com
283,税理士法人BASE269,2023年,大島靖之,1-4人,神奈川県横浜市青葉区青葉台2-11-1-1F,https://oshimayasuyuki.com/
284,リライル会計事務所,2018年, - ,30-99人,東京都渋谷区道玄坂2-11-6 TOP HILLS GARDEN 道玄坂7F,https://relyl.com/
285,税理士法人ネクストワン,1998年, - ,30-99人,愛知県一宮市今伊勢町本神戸無量寺東15-1,http://www.nextone-taxco.jp/
286,梶田雄之会計事務所,2018年, - ,1-4人,東京都練馬区関町南1-7-9-501,https://kajita-ao.com/
287,A2Z Accounting Office,2020年, - ,1-4人,東京都杉並区,https://imitsu.jp/service/351124/
288,中島眞司税理士事務所,2021年, - ,1-4人,東京都千代田区二番町1番地2　番町ハイム719号,https://www.nakajima-tax.net/
289,村上健税理士事務所,1983年, - , - ,岡山県岡山市東区西大寺松崎158-5,http://www.murakami-tax.com/
290,澤根哲郎税理士事務所,1985年, - , - ,岡山県岡山市北区天神町10‐5,http://sawane.com/
291,税理士法人はてなコンサルティング,2004年, - ,5-9人,東京都豊島区西池袋5-17-11　ルート西池袋ビル4階,http://www.e-ouendan.com/
292,税理士法人やまと　岩国事務所,2006年, - , - ,山口県岩国市今津町1-18-1　岩国商工会議所会館３F,http://masaki-cpa.com/
293,宮治理陽税理士事務所, - , - , - ,北海道札幌市中央区南1条西7丁目12番地　都市ビル7階,http://www.yorisou-group.com/staff_miyaji/index.html
294,田村税理士事務所,1974年, - ,10-29人,山口県周南市秋月1-7-50,https://www.tamura-keiei.com/
295,税理士法人エナリ,1954年, - ,30-99人,神奈川県横浜市西区みなとみらい３丁目７－１ オーシャンゲートみなとみらい８階　Wework内,https://enr-group.com/office/yokohama/
296,榎本税務会計事務所,2016年, - ,10-29人,神奈川県相模原市中央区淵野辺4-27-6,http://eno-kaikei.com/
297,石黒勝也税理士事務所,2010年, - , - ,愛知県一宮市常願通5-12-1 ダイアヒルズ常願通1A,http://www.ishiguro-tax.com/
298,株式会社STRコンサルティング,2017年, - , - ,東京都中央区日本橋堀留町2-3-4堀留寿ビル7F,https://str.co.jp/
299,古道美和税理士事務所,2016年, - , - ,愛知県名古屋市中区栄5丁目19番31号T&Mビル3階,https://furumichi-zeimu.com/
300,大山俊郎税理士事務所,2014年, - , - ,大阪府大阪市中央区谷町2-4-5 谷町センタービル9F,https://oyama-toshiro.com/
301,ブレイブ会計事務所, - , - , - ,東京都港区北青山二丁目12番28号青山（SEIZAN）ビル３階,https://brave-tax.com/
302,北川税理士事務所,2014年, - , - ,東京都新宿区西新宿8-15-15 カトルセゾン201号,http://www.zeikinkaikei.com/
303,チェスナット税理士法人,2014年, - ,30-99人,東京都港区北青山 3-5-12　 青山クリスタルビル9階,https://www.chestnut.co.jp/tax/
304,税理士法人Aoiパートナーズ,2022年, - ,1-4人,東京都目黒区三田1-7-13　ヒューリック目黒三田415号,https://aoi-partners.com/
305,まえだ会計, - , - , - ,大阪府大阪市浪速区難波中2-8-65 新光ビル2階,http://maeda-kaikei.kense2hp.jp/
306,前田会計事務所,2000年, - ,10-29人,大阪府大阪市浪速区湊町2-2-45 オンテックス難波ビル9階,http://team-mcs.jp/
307,我妻総合会計事務所,2006年, - ,5-9人,東京都渋谷区渋谷2-3-4青山TNビル4階,https://www.wagatsuma.org/
308,望月会計事務所,1960年, - ,5-9人,神奈川県横浜市磯子区磯子3-9-15,http://www.mochizuki-kaikei.com/
309,小谷野税理士法人,1996年, - ,30-99人,東京都渋谷区代々木1-22-1　 JRE代々木一丁目ビル14階,http://www.koyano-cpa.gr.jp/
310,高橋会計事務所,1989年, - ,5-9人,千葉県八千代市八千代台西3-2-4-1F,https://kaikei-takahashi.net/
311,税理士法人クレサス,2009年, - ,10-29人,愛知県岡崎市伝馬通5丁目69番地　山崎工業ビル2F、3F,http://www.okunikaikei.com/
312,税理士法人カオス,1982年, - ,30-99人,大阪府大阪市北区南森町1丁目4番19号　サウスホレストビル4階,http://www.chaos-kk.co.jp/
313,木村典嗣税理士事務所,2003年, - , - ,大阪府寝屋川市桜木町７－１９,http://www.kimura-tax.jp/
314,公認会計士税理士ワシントン州米国公認会計士 福留聡事務所,2018年, - ,1-4人,東京都新宿区住吉町2－15萩野ビル6階,http://www.cpasatoshifukudome.biz/
315,ライブラ税理士法人, - , - , - ,東京都世田谷区上馬四丁目1番3号 東急上馬ビル7階,http://libra-tax.com/
